emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
-3,-2,-2,-1,-3,-2,2,3,1782744199.742504,0,rest
-6,6,-7,1,4,-4,-4,8,1782744199.742504,0,rest
-4,-6,-2,-3,-3,-2,-6,-18,1782744199.757536,0,rest
9,-9,5,1,-5,4,3,-17,1782744199.757536,0,rest
-4,-2,2,3,1,1,0,-5,1782744199.772097,0,rest
-3,5,-8,0,1,-3,0,10,1782744199.772097,0,rest
-2,-3,-4,-3,0,0,-6,-3,1782744199.772628,0,rest
3,-6,7,-9,-5,6,-5,-14,1782744199.772628,0,rest
-1,-3,-4,1,1,-5,-1,13,1782744199.787093,0,rest
-3,4,-4,0,3,-4,-2,11,1782744199.787093,0,rest
0,0,-2,-1,-3,-3,-3,-2,1782744199.8024151,0,rest
5,-5,1,3,-6,4,-2,-9,1782744199.8024151,0,rest
0,3,-1,-4,1,4,-1,-4,1782744199.802506,0,rest
-2,2,-5,1,3,-7,1,8,1782744199.802506,0,rest
-4,-5,-6,0,-2,-4,-5,-3,1782744199.832373,0,rest
1,-10,3,1,-2,0,2,-12,1782744199.832373,0,rest
1,-3,1,1,0,0,3,-6,1782744199.832436,0,rest
-3,5,-4,0,2,-6,1,8,1782744199.832436,0,rest
0,4,-4,0,0,-1,0,0,1782744199.834058,0,rest
1,-10,5,-6,-5,2,3,-12,1782744199.834058,0,rest
-1,1,1,-3,-1,-1,5,-5,1782744199.8472261,0,rest
2,8,-4,1,7,0,-1,5,1782744199.8472261,0,rest
-4,0,-2,3,0,-3,-1,-1,1782744199.907097,0,rest
3,-6,1,-2,-4,3,3,-4,1782744199.907097,0,rest
2,-4,-1,0,0,2,3,-11,1782744199.907298,0,rest
-6,4,-2,2,4,-6,-4,19,1782744199.907298,0,rest
0,0,-6,-1,1,-1,-2,6,1782744199.910038,0,rest
1,-9,1,-2,-6,3,4,-13,1782744199.910038,0,rest
-1,-5,3,1,-3,1,2,-9,1782744199.910302,0,rest
-1,4,-2,-1,1,-2,-1,9,1782744199.910302,0,rest
2,3,-4,0,0,-4,-3,7,1782744199.9220679,0,rest
-3,-9,4,-1,-7,3,4,-15,1782744199.9220679,0,rest
2,-3,5,1,-3,-2,2,-7,1782744199.9230862,0,rest
-2,4,-2,0,2,-4,-3,8,1782744199.9230862,0,rest
0,-1,-4,-1,-3,0,-1,-2,1782744199.937779,0,rest
-5,-10,1,-1,-3,1,1,-22,1782744199.937779,0,rest
0,-4,7,0,-1,0,3,4,1782744199.952127,0,rest
-2,9,-3,1,3,-3,-2,7,1782744199.952127,0,rest
-2,0,-9,0,5,-2,-2,1,1782744199.952364,0,rest
3,-6,6,3,-8,3,3,-17,1782744199.952364,0,rest
-2,-3,1,-3,-4,0,5,-4,1782744199.9668028,0,rest
-1,3,-3,3,3,-4,-4,13,1782744199.9668028,0,rest
-2,2,-8,2,1,-3,-3,4,1782744199.982618,0,rest
1,-9,3,1,-2,1,1,-4,1782744199.982618,0,rest
2,-5,10,0,-1,3,-1,-1,1782744199.982657,0,rest
4,8,-3,1,3,-2,-1,14,1782744199.982657,0,rest
-1,5,-6,-1,2,-1,0,12,1782744199.996922,0,rest
2,-10,1,-5,-4,-1,-3,-10,1782744199.996922,0,rest
-4,-4,3,3,-2,2,10,-2,1782744200.0120142,0,rest
-2,9,-5,-1,3,-2,-5,7,1782744200.0120142,0,rest
-5,1,-4,0,2,-1,-7,-2,1782744200.012416,0,rest
4,-8,2,-1,-3,2,3,-16,1782744200.012416,0,rest
3,-8,5,-2,-2,1,2,-5,1782744200.027395,0,rest
-1,8,-9,1,3,-5,-9,24,1782744200.027395,0,rest
-7,2,-9,1,1,-2,-2,-6,1782744200.042729,0,rest
2,-11,1,-1,-5,4,4,-14,1782744200.042729,0,rest
0,-5,3,-2,-3,-3,-1,-6,1782744200.0427678,0,rest
-6,7,-7,-1,5,-5,-1,7,1782744200.0427678,0,rest
-2,5,-7,-1,2,-4,1,-1,1782744200.057567,0,rest
5,-10,7,3,-6,3,5,-20,1782744200.057567,0,rest
2,-5,2,-3,-4,0,-3,2,1782744200.0723069,0,rest
-7,5,-5,1,2,-4,-5,8,1782744200.0723069,0,rest
0,3,-3,-1,2,-1,0,3,1782744200.0725288,0,rest
0,-10,10,-1,-4,5,5,-17,1782744200.0725288,0,rest
2,-6,1,-3,-5,3,-1,2,1782744200.086956,0,rest
-6,6,-8,0,2,-4,-2,11,1782744200.086956,0,rest
-1,1,-6,-3,0,-3,4,-5,1782744200.102487,0,rest
3,-9,5,-1,-7,5,4,-17,1782744200.102487,0,rest
-1,-4,3,2,-1,-1,1,1,1782744200.102535,0,rest
-4,10,-9,-1,4,-4,-9,15,1782744200.102535,0,rest
-1,2,-7,1,-1,-2,8,-3,1782744200.120683,0,rest
0,-12,4,-5,-5,0,3,-10,1782744200.120683,0,rest
0,-5,1,1,-3,1,-6,-8,1782744200.133628,0,rest
-5,5,-10,2,2,-3,-6,24,1782744200.133628,0,rest
-4,3,-5,-2,0,-2,2,0,1782744200.1338959,0,rest
3,-13,3,1,-3,4,3,-21,1782744200.1338959,0,rest
2,-6,2,-2,-4,2,-5,-5,1782744200.148375,0,rest
-6,10,-9,-1,6,-6,-11,11,1782744200.148375,0,rest
0,2,-4,2,2,-2,5,3,1782744200.1630132,0,rest
-2,-8,4,-4,-9,5,5,-22,1782744200.1630132,0,rest
2,-4,0,-1,-1,3,-15,-2,1782744200.163064,0,rest
-3,11,-7,1,5,-3,-7,17,1782744200.163064,0,rest
-2,3,-1,0,1,-6,3,-2,1782744200.1783402,0,rest
4,-9,1,-3,-4,2,4,-25,1782744200.1783402,0,rest
2,-3,-3,1,-3,2,-7,2,1782744200.19172,0,rest
-11,8,-9,-3,5,-3,-13,-5,1782744200.19172,0,rest
5,-1,-1,0,0,-2,8,2,1782744200.1925461,0,rest
5,-14,9,-1,-3,3,6,-20,1782744200.1925461,0,rest
-1,-2,3,-1,-5,1,-2,-6,1782744200.206265,0,rest
-2,10,-12,2,4,-4,-6,19,1782744200.206265,0,rest
-8,0,-3,2,0,-1,8,-2,1782744200.223794,0,rest
1,-12,5,2,-4,4,6,-22,1782744200.223794,0,rest
5,-2,1,-4,-4,-1,-3,-5,1782744200.223892,0,rest
-1,13,-7,-1,4,-5,-10,14,1782744200.223892,0,rest
-1,-2,-1,2,3,-4,1,-2,1782744200.238739,0,rest
2,-10,-4,-2,-5,3,8,-13,1782744200.238739,0,rest
-4,0,4,-1,-1,1,0,0,1782744200.253411,0,rest
-6,10,-5,0,3,-5,-7,18,1782744200.253411,0,rest
-1,0,-2,0,2,-5,-2,-2,1782744200.253846,0,rest
-4,-14,4,-5,-5,1,1,-15,1782744200.253846,0,rest
-2,-1,-1,2,-2,0,1,0,1782744200.26683,0,rest
-2,6,-4,1,1,-6,-1,17,1782744200.26683,0,rest
-2,0,-3,-2,1,-3,-3,-2,1782744200.282242,0,rest
-1,-13,-1,1,-5,1,4,-10,1782744200.282242,0,rest
-1,-2,-3,-3,-3,3,1,-1,1782744200.2823,0,rest
1,8,-3,1,5,-5,-1,16,1782744200.2823,0,rest
-3,-2,1,-6,1,-1,-3,-1,1782744200.2970061,0,rest
3,-7,6,-2,-6,4,4,-13,1782744200.2970061,0,rest
-4,-1,-2,1,-5,0,3,2,1782744200.3121521,0,rest
-2,13,-8,1,2,-5,-4,11,1782744200.3121521,0,rest
-6,1,-2,0,4,-4,-6,-1,1782744200.312499,0,rest
1,-11,1,-8,-3,4,3,-18,1782744200.312499,0,rest
-1,0,-3,1,-1,0,8,-4,1782744200.326802,0,rest
-1,7,-3,-1,5,-6,-2,11,1782744200.326802,0,rest
0,0,-2,4,0,-2,-7,3,1782744200.342332,0,rest
0,-15,5,1,-3,5,4,-12,1782744200.342332,0,rest
0,-1,-3,-1,0,1,6,-6,1782744200.3423638,0,rest
0,7,-6,1,2,-5,-6,7,1782744200.3423638,0,rest
-2,1,-3,-2,1,-3,-3,4,1782744200.357596,0,rest
2,-13,7,-1,-6,6,8,-14,1782744200.357596,0,rest
0,-1,3,2,-2,1,4,-9,1782744200.3719392,0,rest
-4,8,-4,-1,4,-4,-4,11,1782744200.3719392,0,rest
0,0,-5,1,1,-4,-8,8,1782744200.372548,0,rest
1,-9,3,8,-6,4,5,-11,1782744200.372548,0,rest
-1,-3,5,-7,1,1,8,-9,1782744200.3866298,0,rest
-4,5,-6,-8,4,-5,-9,7,1782744200.3866298,0,rest
-1,1,-9,-3,3,-2,-8,11,1782744200.402066,0,rest
3,-6,1,-5,-4,1,10,-12,1782744200.402066,0,rest
5,-2,1,1,-5,1,3,-13,1782744200.402352,0,rest
-2,7,0,1,2,-6,-2,10,1782744200.402352,0,rest
-3,4,-7,1,-1,-3,-11,5,1782744200.4171891,0,rest
1,-9,4,5,-6,5,-1,-3,1782744200.4171891,0,rest
4,-6,13,-3,-3,4,3,-8,1782744200.432411,0,rest
2,7,-4,-3,3,-5,-6,10,1782744200.432411,0,rest
-7,5,-11,0,2,-3,-9,11,1782744200.432731,0,rest
1,-10,2,-4,-4,4,6,-17,1782744200.432731,0,rest
3,-10,10,-2,-8,0,6,-10,1782744200.447244,0,rest
-3,6,-4,0,4,-5,-6,7,1782744200.447244,0,rest
-3,5,-13,2,5,-3,-8,10,1782744200.4624279,0,rest
-2,-9,-3,3,-6,5,2,-8,1782744200.4624279,0,rest
0,-7,13,-1,-5,1,8,-7,1782744200.462484,0,rest
1,4,-1,-4,-1,-5,-4,4,1782744200.462484,0,rest
-4,7,-13,-1,5,-3,-7,7,1782744200.477738,0,rest
3,-8,-5,-4,-4,0,6,-12,1782744200.477738,0,rest
0,-12,10,-3,-6,5,7,-10,1782744200.493152,0,rest
-2,8,-4,2,3,-2,-10,2,1782744200.493152,0,rest
-6,9,-16,2,4,-4,-9,3,1782744200.493514,0,rest
-3,-6,1,-1,-2,1,6,-10,1782744200.493514,0,rest
4,-10,12,1,-6,1,6,-5,1782744200.506824,0,rest
2,8,-3,2,5,-3,-4,7,1782744200.506824,0,rest
-3,8,-14,-3,0,-5,-11,5,1782744200.523689,0,rest
-3,-7,-1,-2,-3,3,6,-4,1782744200.523689,0,rest
-2,-12,8,-1,-3,3,8,-7,1782744200.53876,0,rest
-3,4,1,2,3,-5,-6,8,1782744200.53876,0,rest
-3,6,-12,-1,4,-5,-5,5,1782744200.539166,0,rest
1,-10,2,-1,-6,4,3,-15,1782744200.539166,0,rest
0,-8,13,-2,-6,0,3,-3,1782744200.554083,0,rest
0,4,0,1,4,-5,-10,-1,1782744200.554083,0,rest
-6,7,-11,3,3,-6,-6,2,1782744200.567487,0,rest
-1,-9,2,0,-7,5,9,-8,1782744200.567487,0,rest
2,-10,4,-6,-5,3,2,-10,1782744200.5675871,0,rest
-1,2,-6,-4,4,-6,-8,8,1782744200.5675871,0,rest
-3,10,-16,0,4,-3,-10,5,1782744200.583779,0,rest
-2,-9,1,0,-4,5,2,-10,1782744200.583779,0,rest
3,-9,8,1,-4,4,4,-3,1782744200.597787,0,rest
0,6,-2,-4,4,-7,-8,9,1782744200.597787,0,rest
-2,11,-12,-1,3,-4,-5,2,1782744200.598117,0,rest
-2,-7,6,1,-5,4,9,-18,1782744200.598117,0,rest
5,-8,11,-2,-3,4,5,-6,1782744200.612087,0,rest
0,6,-4,4,3,-8,-6,8,1782744200.612087,0,rest
-7,6,-6,-4,2,-6,-5,1,1782744200.629146,0,rest
0,-6,0,0,-5,3,4,-17,1782744200.629146,0,rest
3,-13,5,2,-3,3,9,-8,1782744200.629175,0,rest
-3,5,-4,-1,0,-5,-8,7,1782744200.629175,0,rest
-2,8,-7,-1,4,-5,-6,3,1782744200.644316,0,rest
-1,-6,1,1,-2,6,7,-6,1782744200.644316,0,rest
2,-11,4,-1,-5,3,3,-14,1782744200.658157,0,rest
-1,2,-5,-1,1,-5,-8,5,1782744200.658157,0,rest
0,11,-5,-2,3,-4,-5,8,1782744200.6584718,0,rest
-2,-9,1,5,-4,5,7,-14,1782744200.6584718,0,rest
-1,-8,6,2,-6,2,3,-15,1782744200.673422,0,rest
-1,3,-6,0,1,-5,-10,3,1782744200.673422,0,rest
-2,6,-3,-3,4,-5,-6,1,1782744200.6873128,0,rest
1,-9,1,2,-2,3,8,-16,1782744200.6873128,0,rest
5,-8,3,-2,-2,4,3,3,1782744200.687412,0,rest
0,8,-5,-2,1,-8,-7,8,1782744200.687412,0,rest
1,6,-4,-4,4,-5,-7,3,1782744200.701819,0,rest
1,-6,1,5,-3,3,8,-10,1782744200.701819,0,rest
0,-7,4,0,-2,1,5,-8,1782744200.717032,0,rest
-2,0,-1,-5,2,-5,-7,8,1782744200.717032,0,rest
2,4,-6,-2,3,-7,-7,0,1782744200.717398,0,rest
-1,-7,-2,-5,-5,3,3,-15,1782744200.717398,0,rest
-4,-7,1,1,-4,4,6,-8,1782744200.7328682,0,rest
3,4,0,-1,4,-3,-9,3,1782744200.7328682,0,rest
-1,5,1,3,2,-4,-7,-1,1782744200.748777,0,rest
1,-8,3,1,-6,3,9,-6,1782744200.748777,0,rest
-2,-4,-5,-1,-3,1,5,-1,1782744200.7489011,0,rest
-3,1,-3,-2,1,-7,-7,0,1782744200.7489011,0,rest
-3,2,1,1,1,0,-3,-2,1782744200.7651699,0,rest
1,-4,-3,-2,-4,1,15,-3,1782744200.7651699,0,rest
2,-4,2,0,-3,2,9,-4,1782744200.7785869,0,rest
-2,4,-3,-1,5,-3,-4,0,1782744200.7785869,0,rest
-2,3,-1,-1,0,0,-4,1,1782744200.779076,0,rest
-3,-2,0,0,-4,4,4,6,1782744200.779076,0,rest
1,-3,2,-6,-5,2,9,-3,1782744200.793544,0,rest
0,4,3,0,2,-7,-9,-8,1782744200.793544,0,rest
-1,1,-8,0,2,-4,-6,-1,1782744200.8073962,0,rest
1,-6,1,-2,-6,3,1,-5,1782744200.8073962,0,rest
-4,-5,0,0,-5,1,3,-8,1782744200.80758,0,rest
1,3,-3,-2,1,-3,-5,-5,1782744200.80758,0,rest
-1,5,-4,-1,1,-3,-6,5,1782744200.824738,0,rest
-1,-5,0,-2,-4,0,6,-3,1782744200.824738,0,rest
0,-4,0,4,-2,1,8,-1,1782744200.839038,0,rest
1,4,2,3,0,-4,-3,7,1782744200.839038,0,rest
-3,2,-8,-1,4,-5,-15,0,1782744200.839521,0,rest
1,-9,2,1,-2,1,5,10,1782744200.839521,0,rest
2,-6,5,0,-4,3,8,-8,1782744200.853827,0,rest
-4,4,-3,-2,2,-6,-5,-1,1782744200.853827,0,rest
-3,4,-6,3,4,-6,-8,2,1782744200.869434,0,rest
0,-5,-1,-5,1,4,6,-1,1782744200.869434,0,rest
6,-6,5,-3,-6,2,9,-9,1782744200.8695822,0,rest
2,1,0,-2,1,-4,-6,-5,1782744200.8695822,0,rest
-4,4,-7,0,3,-6,-9,10,1782744200.885608,0,rest
2,-5,-5,-3,-2,3,5,-4,1782744200.885608,0,rest
-11,-8,6,-4,-5,2,11,-4,1782744200.89796,0,rest
1,2,0,-3,-2,-4,-10,4,1782744200.89796,0,rest
-3,5,-7,-1,2,-5,-10,12,1782744200.898448,0,rest
3,-4,-6,0,-4,1,2,-4,1782744200.898448,0,rest
3,-5,5,0,-6,4,8,-10,1782744200.9123561,0,rest
-4,1,0,-1,-2,-2,-4,-16,1782744200.9123561,0,rest
-6,4,-6,2,3,-8,-14,9,1782744200.927924,0,rest
-3,-5,0,1,-3,3,1,-8,1782744200.927924,0,rest
3,-6,3,-1,-6,4,7,-10,1782744200.928171,0,rest
0,-1,0,-4,-1,-4,-8,-9,1782744200.928171,0,rest
-4,5,-9,-1,5,-5,-10,8,1782744200.9446132,0,rest
-2,-6,-5,2,-4,5,8,2,1782744200.9446132,0,rest
-2,-7,4,-1,-5,2,6,-7,1782744200.958808,0,rest
-1,0,3,-5,1,-2,-3,-5,1782744200.958808,0,rest
-1,8,-9,-1,5,-4,-7,3,1782744200.959195,0,rest
0,-4,0,-1,-3,3,4,9,1782744200.959195,0,rest
4,-10,3,0,-6,5,10,-7,1782744200.972511,0,rest
-1,1,2,0,-2,-1,-7,-1,1782744200.972511,0,rest
3,7,-7,5,5,-4,-8,1,1782744200.987484,0,rest
-7,0,-5,-1,-3,3,7,2,1782744200.987484,0,rest
-2,-8,4,-5,-6,2,10,-4,1782744200.9876301,0,rest
1,-1,2,-4,3,-5,-7,-8,1782744200.9876301,0,rest
-1,6,-4,-7,0,-3,-8,4,1782744201.003647,0,rest
-6,-5,-3,-1,0,2,3,-2,1782744201.003647,0,rest
-2,-9,1,2,-1,1,11,-4,1782744201.0174122,0,rest
1,5,2,-1,-1,-1,-4,-11,1782744201.0174122,0,rest
-2,8,-5,-3,1,-5,-7,1,1782744201.017925,0,rest
-2,-2,-4,-3,-1,2,3,3,1782744201.017925,0,rest
-3,-13,2,-3,-2,2,6,-6,1782744201.033359,0,rest
1,-6,2,2,-1,-2,-3,-9,1782744201.033359,0,rest
3,6,-4,2,-1,-5,-6,1,1782744201.0479648,0,rest
-2,-1,-3,0,-1,2,4,3,1782744201.0479648,0,rest
2,-4,-1,1,-2,2,7,-3,1782744201.048099,0,rest
2,-6,2,-3,1,-3,-7,-8,1782744201.048099,0,rest
-1,8,-6,0,2,-4,5,1,1782744201.063963,0,rest
-4,0,-7,1,-2,2,5,7,1782744201.063963,0,rest
-1,-9,-1,4,-5,-1,6,-3,1782744201.0794759,0,rest
2,-2,3,-4,0,-3,-7,1,1782744201.0794759,0,rest
-2,3,-1,-2,-2,-1,-7,1,1782744201.079731,0,rest
0,-5,-1,3,-1,2,2,5,1782744201.079731,0,rest
-2,-6,0,-5,-2,1,5,-3,1782744201.121254,0,rest
0,-3,4,-1,-1,-3,0,6,1782744201.121254,0,rest
-3,5,-6,-3,1,-1,-9,2,1782744201.123581,0,rest
0,-5,-1,0,-2,-1,6,0,1782744201.123581,0,rest
1,-6,-2,4,-2,0,1,-3,1782744201.123747,0,rest
6,-3,2,2,-3,-4,-7,2,1782744201.123747,0,rest
-2,6,3,-3,1,-2,-7,2,1782744201.1249,0,rest
-6,5,0,-1,-2,2,7,-7,1782744201.1249,0,rest
-2,-5,-4,1,1,1,3,-4,1782744201.1376681,0,rest
-1,1,1,-1,-2,-3,-4,-7,1782744201.1376681,0,rest
2,2,1,5,4,-1,-7,3,1782744201.138015,0,rest
0,0,-3,-4,-1,-1,5,-7,1782744201.138015,0,rest
-2,-4,0,3,-5,-1,6,-7,1782744201.1524138,0,rest
-5,-5,0,-2,0,-2,-2,-4,1782744201.1524138,0,rest
2,3,5,-5,-4,-3,-6,1,1782744201.167882,0,rest
-4,3,-5,-1,3,2,4,-9,1782744201.167882,0,rest
0,-4,-2,0,-2,2,9,-2,1782744201.1680698,0,rest
0,17,0,-2,1,-5,-6,0,1782744201.1680698,0,rest
0,4,3,-3,1,0,-5,1,1782744201.183699,0,rest
-5,-3,-4,0,-1,1,1,-8,1782744201.183699,0,rest
0,0,-8,0,-3,3,6,-6,1782744201.198624,0,rest
0,-10,5,-3,-2,-1,1,-6,1782744201.198624,0,rest
3,3,4,-3,0,-1,-5,-3,1782744201.1988852,0,rest
2,0,-3,0,1,3,4,-4,1782744201.1988852,0,rest
-1,-7,-1,1,-3,1,6,-2,1782744201.212228,0,rest
-2,-6,3,0,-4,-2,-1,-6,1782744201.212228,0,rest
3,4,0,-3,0,-4,-5,1,1782744201.226929,0,rest
-1,-1,-3,-1,-3,1,5,6,1782744201.226929,0,rest
-3,-4,-5,2,-2,1,6,0,1782744201.227103,0,rest
1,-4,3,-3,-2,-2,-3,4,1782744201.227103,0,rest
4,2,2,-1,3,-2,-5,-5,1782744201.2424479,0,rest
-1,-1,0,5,-2,-1,4,-5,1782744201.2424479,0,rest
0,-6,2,-1,0,2,5,-5,1782744201.2575161,0,rest
-2,-5,0,1,2,-2,-1,2,1782744201.2575161,0,rest
-2,3,2,-2,0,-4,-9,2,1782744201.2580101,0,rest
-3,2,-3,-4,-3,-2,3,-7,1782744201.2580101,0,rest
-4,-4,-4,-2,-1,1,6,1,1782744201.273505,0,rest
5,-9,0,3,-3,-3,-2,1,1782744201.273505,0,rest
2,1,5,-1,-1,-3,-5,2,1782744201.287597,0,rest
-3,-4,-5,1,0,4,4,-5,1782744201.287597,0,rest
-6,-4,-5,-4,-4,1,5,-2,1782744201.287806,0,rest
6,-4,0,-5,-1,3,2,-15,1782744201.287806,0,rest
-3,-1,4,1,-1,-4,-3,-4,1782744201.304545,0,rest
0,3,-4,3,2,-1,-2,4,1782744201.304545,0,rest
0,-2,-5,2,-2,2,8,-6,1782744201.31724,0,rest
0,0,0,-3,1,-3,-8,12,1782744201.31724,0,rest
3,-1,1,-3,1,-5,-6,-1,1782744201.317626,0,rest
0,-5,-1,2,-2,4,2,17,1782744201.317626,0,rest
0,-3,-2,-4,-3,2,3,3,1782744201.332072,0,rest
-1,0,3,-3,-3,-5,0,-3,1782744201.332072,0,rest
-4,2,0,1,1,-2,-9,-6,1782744201.346796,0,rest
-4,-3,-8,-1,0,0,3,2,1782744201.346796,0,rest
-3,-1,-6,0,-1,2,5,0,1782744201.346891,0,rest
2,0,4,-3,-1,-1,-2,-4,1782744201.346891,0,rest
-4,-1,5,-3,1,-1,-4,-3,1782744201.361888,0,rest
-3,-5,-3,1,2,-2,3,-1,1782744201.361888,0,rest
1,-4,-6,2,-2,1,5,5,1782744201.378113,0,rest
0,13,-1,-1,-3,0,0,-15,1782744201.378113,0,rest
3,-2,2,-10,-1,-2,-3,-3,1782744201.37846,0,rest
2,-7,-4,-3,0,-2,2,-6,1782744201.37846,0,rest
-6,-1,0,-1,0,1,5,-3,1782744201.393513,0,rest
2,-6,1,-4,0,-1,-4,2,1782744201.393513,0,rest
3,0,-3,0,1,-2,-6,0,1782744201.407541,0,rest
3,0,-4,0,-2,0,5,0,1782744201.407541,0,rest
1,0,-7,-1,-2,2,5,4,1782744201.407719,0,rest
2,-6,3,0,-2,1,0,-10,1782744201.407719,0,rest
-2,-2,6,-2,0,-1,-3,-3,1782744201.422069,0,rest
-5,-2,-2,-1,1,-1,-1,-16,1782744201.422069,0,rest
-3,-2,-2,4,0,2,7,-2,1782744201.437272,0,rest
1,-3,2,0,1,-2,-3,-4,1782744201.437272,0,rest
3,3,4,1,2,-3,-4,-7,1782744201.437475,0,rest
0,0,-7,1,-1,0,1,-6,1782744201.437475,0,rest
-4,-1,-7,1,-2,0,4,3,1782744201.452014,0,rest
1,-3,2,-1,-3,1,-3,-9,1782744201.452014,0,rest
0,-1,3,-2,0,-6,-1,-7,1782744201.46738,0,rest
-2,0,-5,-2,-1,-1,2,0,1782744201.46738,0,rest
1,-2,-8,-1,-3,2,4,0,1782744201.4675279,0,rest
0,-15,6,0,-1,-2,-5,4,1782744201.4675279,0,rest
1,-3,3,-1,3,-4,-4,-4,1782744201.483594,0,rest
-9,-3,-4,3,-1,0,-1,-1,1782744201.483594,0,rest
-1,-2,-9,0,-1,1,4,-1,1782744201.497726,0,rest
0,-4,0,-2,-4,1,0,-11,1782744201.497726,0,rest
-2,-2,4,3,-4,-1,-4,-5,1782744201.498128,0,rest
1,1,-1,0,1,1,2,3,1782744201.498128,0,rest
-6,0,-6,-4,0,1,3,4,1782744201.514107,0,rest
-2,2,3,0,-3,-2,-3,-5,1782744201.514107,0,rest
-3,-3,0,-3,1,-3,-2,-10,1782744201.5269408,0,rest
-1,3,-4,0,-2,1,4,-5,1782744201.5269408,0,rest
-3,0,-10,3,-1,2,2,4,1782744201.527101,0,rest
1,-13,-1,-2,2,-4,-2,-3,1782744201.527101,0,rest
9,-2,7,-2,-4,-3,-1,-4,1782744201.543657,0,rest
-3,-5,-5,-1,0,2,1,1,1782744201.543657,0,rest
-5,-2,-5,2,1,4,1,3,1782744201.55884,0,rest
1,0,0,0,-1,1,-1,-7,1782744201.55884,0,rest
1,-2,7,3,-3,-2,-1,-9,1782744201.559138,0,rest
-1,0,0,-2,1,-2,-3,5,1782744201.559138,0,rest
-3,-2,-10,-2,0,1,1,0,1782744201.573368,0,rest
0,3,-2,0,1,-1,-1,6,1782744201.573368,0,rest
4,-1,2,5,-1,-1,-2,-2,1782744201.589181,0,rest
2,0,-6,0,-1,-1,0,-7,1782744201.589181,0,rest
-4,1,-9,-1,0,-1,2,2,1782744201.589365,0,rest
-7,2,-2,-1,-2,-3,-9,13,1782744201.589365,0,rest
8,-2,7,-4,-3,0,-3,-5,1782744201.603476,0,rest
-3,3,-2,2,0,1,5,-4,1782744201.603476,0,rest
-3,0,-8,-3,3,1,1,4,1782744201.617168,0,rest
3,-3,-3,2,-3,-2,-1,-9,1782744201.617168,0,rest
2,-7,8,4,-3,0,-1,-5,1782744201.618858,0,rest
-4,-8,-3,-5,-3,0,1,-2,1782744201.618858,0,rest
-3,5,-7,-1,2,-1,1,-1,1782744201.6315851,0,rest
0,5,1,-3,-1,-1,-2,-2,1782744201.6315851,0,rest
5,-5,4,-10,-2,-2,-2,-3,1782744201.646952,0,rest
-2,-11,0,1,-2,1,5,-8,1782744201.646952,0,rest
-5,-1,-8,1,1,1,1,4,1782744201.647089,0,rest
-1,3,-1,-1,-3,-1,-2,0,1782744201.647089,0,rest
1,-4,3,1,-4,-3,0,-8,1782744201.661793,0,rest
-1,-1,0,-3,2,1,-1,-6,1782744201.661793,0,rest
2,-2,-5,-3,2,-2,0,2,1782744201.6777542,0,rest
-2,1,-1,-6,-4,0,-3,-7,1782744201.6777542,0,rest
-2,-2,8,3,-5,1,-2,-6,1782744201.6779578,0,rest
0,-3,-5,-2,-2,-3,4,-2,1782744201.6779578,0,rest
-6,1,-9,4,3,-1,0,3,1782744201.692587,0,rest
1,-10,-3,-2,-2,0,-3,-2,1782744201.692587,0,rest
-4,-5,7,-3,-4,-2,0,-4,1782744201.7088,0,rest
1,-2,-1,0,-1,0,3,-1,1782744201.7088,0,rest
-3,-2,-3,4,-1,-1,0,-1,1782744201.708844,0,rest
0,-8,-2,-1,0,0,-2,0,1782744201.708844,0,rest
-2,-5,3,-6,-1,0,1,-7,1782744201.723108,0,rest
4,-7,0,2,0,-1,2,-1,1782744201.723108,0,rest
-7,2,-6,-1,2,-4,0,2,1782744201.736406,0,rest
-3,2,-3,-1,-3,-3,-6,0,1782744201.736406,0,rest
4,-4,7,-6,-4,0,-1,-7,1782744201.737462,0,rest
-3,0,-4,-2,2,0,4,-7,1782744201.737462,0,rest
-5,14,-6,3,-1,-2,0,8,1782744201.751463,0,rest
0,0,-4,-1,-2,-2,0,-9,1782744201.751463,0,rest
2,-2,1,-2,-3,1,1,-3,1782744201.766737,0,rest
1,-1,2,6,0,-2,0,-3,1782744201.766737,0,rest
-6,-1,-7,-2,2,0,-2,2,1782744201.7667751,0,rest
-3,4,0,2,0,0,-2,0,1782744201.7667751,0,rest
3,-7,6,2,-2,0,1,-5,1782744201.781394,0,rest
-3,-6,0,-3,-3,0,2,-2,1782744201.781394,0,rest
-3,16,-10,0,3,0,-3,0,1782744201.796469,0,rest
1,2,-4,3,-3,-3,-4,-3,1782744201.796469,0,rest
4,-6,7,-6,-4,-1,1,-6,1782744201.797859,0,rest
-6,-1,-3,-1,2,0,2,-2,1782744201.797859,0,rest
-5,3,-7,-2,0,-1,1,7,1782744201.8117042,0,rest
0,-1,-2,-1,2,1,-1,-6,1782744201.8117042,0,rest
8,-4,7,-2,-4,0,0,-10,1782744201.827022,0,rest
1,-1,-1,-1,0,0,1,2,1782744201.827022,0,rest
2,1,-11,2,6,-1,-1,21,1782744201.827109,0,rest
1,14,-1,0,-2,-2,-1,-6,1782744201.827109,0,rest
0,-11,6,-2,-7,1,1,-9,1782744201.8417249,0,rest
0,0,1,-2,-3,1,1,1,1782744201.8417249,0,rest
