=== EMG → SERVO LATENCY SESSION LOG ===
Session start: 2025-10-15 14:23:03
Arduino Port: COM3 @ 9600 baud
Model: models/trained_model.h5
-------------------------------------------

[14:23:06] Gesture: open         | Latency: 0.047 s | Avg: 0.047 s | Trial #: 1
[14:26:16] Gesture: ring         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 18
[14:26:17] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.059 s | Trial #: 9
[14:26:18] Gesture: ring         | Latency: 0.062 s | Avg: 0.059 s | Trial #: 19
[14:26:21] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.059 s | Trial #: 10
[14:26:27] Gesture: open         | Latency: 0.047 s | Avg: 0.051 s | Trial #: 16
[14:26:27] Gesture: fist         | Latency: 0.047 s | Avg: 0.055 s | Trial #: 4
[14:26:29] Gesture: wrist_up     | Latency: 0.063 s | Avg: 0.051 s | Trial #: 4
[14:26:32] Gesture: open         | Latency: 0.047 s | Avg: 0.051 s | Trial #: 17
[14:26:35] Gesture: index        | Latency: 0.063 s | Avg: 0.061 s | Trial #: 9
[14:26:37] Gesture: ring         | Latency: 0.047 s | Avg: 0.059 s | Trial #: 20
[14:26:37] Gesture: little       | Latency: 0.062 s | Avg: 0.054 s | Trial #: 6
[14:26:40] Gesture: ring         | Latency: 0.047 s | Avg: 0.058 s | Trial #: 21
[14:26:40] Gesture: open         | Latency: 0.047 s | Avg: 0.050 s | Trial #: 18
[14:26:40] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 22
[14:26:43] Gesture: open         | Latency: 0.046 s | Avg: 0.050 s | Trial #: 19
[14:26:44] Gesture: index        | Latency: 0.047 s | Avg: 0.060 s | Trial #: 10
[14:26:46] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 23
[14:26:49] Gesture: open         | Latency: 0.063 s | Avg: 0.051 s | Trial #: 20
[14:26:51] Gesture: wrist_right  | Latency: 0.047 s | Avg: 0.058 s | Trial #: 11
[14:26:53] Gesture: open         | Latency: 0.047 s | Avg: 0.051 s | Trial #: 21
[14:26:58] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.058 s | Trial #: 12
[14:27:00] Gesture: open         | Latency: 0.062 s | Avg: 0.051 s | Trial #: 22
[14:27:01] Gesture: wrist_up     | Latency: 0.047 s | Avg: 0.050 s | Trial #: 5
[14:27:04] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.059 s | Trial #: 13
[14:27:05] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.066 s | Trial #: 9
[14:27:07] Gesture: open         | Latency: 0.047 s | Avg: 0.051 s | Trial #: 23
[14:27:08] Gesture: wrist_left   | Latency: 0.047 s | Avg: 0.064 s | Trial #: 10
[14:27:09] Gesture: ring         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 24
[14:27:13] Gesture: little       | Latency: 0.046 s | Avg: 0.053 s | Trial #: 7
[14:27:14] Gesture: ring         | Latency: 0.047 s | Avg: 0.058 s | Trial #: 25
[14:27:15] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.064 s | Trial #: 11
[14:27:16] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 26
[14:27:17] Gesture: wrist_down   | Latency: 0.063 s | Avg: 0.057 s | Trial #: 3
[14:27:18] Gesture: wrist_left   | Latency: 0.047 s | Avg: 0.063 s | Trial #: 12
[14:27:18] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 27
[14:27:21] Gesture: open         | Latency: 0.062 s | Avg: 0.051 s | Trial #: 24
[14:27:22] Gesture: middle       | Latency: 0.047 s | Avg: 0.047 s | Trial #: 2
[14:27:23] Gesture: open         | Latency: 0.063 s | Avg: 0.052 s | Trial #: 25
[14:27:24] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 13
[14:27:24] Gesture: index        | Latency: 0.047 s | Avg: 0.058 s | Trial #: 11
[14:27:25] Gesture: ring         | Latency: 0.047 s | Avg: 0.058 s | Trial #: 28
[14:27:26] Gesture: open         | Latency: 0.062 s | Avg: 0.052 s | Trial #: 26
[14:27:29] Gesture: middle       | Latency: 0.062 s | Avg: 0.052 s | Trial #: 3
[14:27:31] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 29
[14:27:32] Gesture: middle       | Latency: 0.046 s | Avg: 0.050 s | Trial #: 4
[14:27:33] Gesture: ring         | Latency: 0.047 s | Avg: 0.058 s | Trial #: 30
[14:27:35] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 14
[14:27:37] Gesture: index        | Latency: 0.062 s | Avg: 0.059 s | Trial #: 12
[14:27:39] Gesture: wrist_down   | Latency: 0.062 s | Avg: 0.059 s | Trial #: 4
[14:27:41] Gesture: thumb        | Latency: 0.062 s | Avg: 0.057 s | Trial #: 3
[14:27:42] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 15
[14:27:42] Gesture: index        | Latency: 0.062 s | Avg: 0.059 s | Trial #: 13
[14:27:45] Gesture: little       | Latency: 0.062 s | Avg: 0.054 s | Trial #: 8
[14:27:46] Gesture: ring         | Latency: 0.046 s | Avg: 0.057 s | Trial #: 31
[14:27:48] Gesture: middle       | Latency: 0.062 s | Avg: 0.053 s | Trial #: 5
[14:27:49] Gesture: index        | Latency: 0.046 s | Avg: 0.058 s | Trial #: 14
[14:27:50] Gesture: thumb        | Latency: 0.047 s | Avg: 0.055 s | Trial #: 4
[14:27:52] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 32
[14:27:52] Gesture: ok           | Latency: 0.063 s | Avg: 0.052 s | Trial #: 3
[14:27:55] Gesture: open         | Latency: 0.047 s | Avg: 0.052 s | Trial #: 27
[14:27:56] Gesture: wrist_right  | Latency: 0.047 s | Avg: 0.058 s | Trial #: 14
[14:27:57] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 16
[14:27:58] Gesture: open         | Latency: 0.047 s | Avg: 0.052 s | Trial #: 28
[14:28:00] Gesture: relax        | Latency: 0.047 s | Avg: 0.053 s | Trial #: 13
[14:28:06] Gesture: open         | Latency: 0.047 s | Avg: 0.052 s | Trial #: 29
[14:28:09] Gesture: ok           | Latency: 0.062 s | Avg: 0.055 s | Trial #: 4
[14:28:10] Gesture: open         | Latency: 0.062 s | Avg: 0.052 s | Trial #: 30
[14:28:14] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 33
[14:28:15] Gesture: open         | Latency: 0.063 s | Avg: 0.052 s | Trial #: 31
[14:28:18] Gesture: ring         | Latency: 0.062 s | Avg: 0.057 s | Trial #: 34
[14:28:20] Gesture: open         | Latency: 0.063 s | Avg: 0.053 s | Trial #: 32
[14:28:24] Gesture: wrist_up     | Latency: 0.047 s | Avg: 0.050 s | Trial #: 6
[14:28:27] Gesture: ok           | Latency: 0.047 s | Avg: 0.053 s | Trial #: 5
[14:28:28] Gesture: open         | Latency: 0.062 s | Avg: 0.053 s | Trial #: 33
[14:28:29] Gesture: wrist_up     | Latency: 0.063 s | Avg: 0.052 s | Trial #: 7
[14:28:31] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 35
[14:28:35] Gesture: relax        | Latency: 0.062 s | Avg: 0.054 s | Trial #: 14
[14:28:46] Gesture: thumb        | Latency: 0.062 s | Avg: 0.056 s | Trial #: 5
[14:28:46] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 17
[14:28:48] Gesture: thumb        | Latency: 0.062 s | Avg: 0.057 s | Trial #: 6
[14:28:49] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 18
[14:28:50] Gesture: little       | Latency: 0.062 s | Avg: 0.055 s | Trial #: 9
[14:28:51] Gesture: ring         | Latency: 0.063 s | Avg: 0.057 s | Trial #: 36
[14:28:52] Gesture: relax        | Latency: 0.063 s | Avg: 0.054 s | Trial #: 15
[14:28:54] Gesture: wrist_right  | Latency: 0.063 s | Avg: 0.058 s | Trial #: 15
[14:28:55] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.063 s | Trial #: 19
[14:28:57] Gesture: relax        | Latency: 0.047 s | Avg: 0.054 s | Trial #: 16
[14:28:59] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 20
[14:29:02] Gesture: ring         | Latency: 0.063 s | Avg: 0.057 s | Trial #: 37
[14:29:03] Gesture: open         | Latency: 0.047 s | Avg: 0.053 s | Trial #: 34
[14:29:04] Gesture: relax        | Latency: 0.047 s | Avg: 0.053 s | Trial #: 17
[14:29:05] Gesture: open         | Latency: 0.047 s | Avg: 0.053 s | Trial #: 35
[14:29:06] Gesture: relax        | Latency: 0.047 s | Avg: 0.053 s | Trial #: 18
[14:29:07] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.058 s | Trial #: 16
[14:29:08] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 21
[14:29:10] Gesture: open         | Latency: 0.047 s | Avg: 0.053 s | Trial #: 36
[14:29:12] Gesture: wrist_right  | Latency: 0.047 s | Avg: 0.058 s | Trial #: 17
[14:29:13] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.063 s | Trial #: 22
[14:29:15] Gesture: index        | Latency: 0.047 s | Avg: 0.057 s | Trial #: 15
[14:29:17] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 38
[14:29:17] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.056 s | Trial #: 5
[14:29:19] Gesture: fist         | Latency: 0.063 s | Avg: 0.056 s | Trial #: 5
[14:29:21] Gesture: thumb        | Latency: 0.047 s | Avg: 0.056 s | Trial #: 7
[14:29:22] Gesture: wrist_down   | Latency: 0.063 s | Avg: 0.057 s | Trial #: 6
[14:29:23] Gesture: index        | Latency: 0.063 s | Avg: 0.058 s | Trial #: 16
[14:29:25] Gesture: wrist_left   | Latency: 0.063 s | Avg: 0.063 s | Trial #: 23
[14:29:26] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 39
[14:29:28] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.063 s | Trial #: 24
[14:29:29] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 40
[14:29:31] Gesture: little       | Latency: 0.062 s | Avg: 0.056 s | Trial #: 10
[14:29:32] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 41
[14:29:33] Gesture: index        | Latency: 0.046 s | Avg: 0.057 s | Trial #: 17
[14:29:35] Gesture: wrist_left   | Latency: 0.047 s | Avg: 0.062 s | Trial #: 25
[14:29:36] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 42
[14:29:37] Gesture: fist         | Latency: 0.062 s | Avg: 0.057 s | Trial #: 6
[14:29:39] Gesture: wrist_down   | Latency: 0.063 s | Avg: 0.058 s | Trial #: 7
[14:29:39] Gesture: relax        | Latency: 0.046 s | Avg: 0.053 s | Trial #: 19
[14:29:41] Gesture: open         | Latency: 0.047 s | Avg: 0.052 s | Trial #: 37
[14:29:42] Gesture: ok           | Latency: 0.047 s | Avg: 0.052 s | Trial #: 6
[14:29:44] Gesture: open         | Latency: 0.063 s | Avg: 0.053 s | Trial #: 38
[14:29:51] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.057 s | Trial #: 8
[14:29:52] Gesture: wrist_up     | Latency: 0.062 s | Avg: 0.053 s | Trial #: 8
[14:29:53] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.056 s | Trial #: 9
[14:29:54] Gesture: wrist_up     | Latency: 0.047 s | Avg: 0.052 s | Trial #: 9
[14:29:55] Gesture: wrist_down   | Latency: 0.063 s | Avg: 0.056 s | Trial #: 10
[14:29:56] Gesture: wrist_up     | Latency: 0.047 s | Avg: 0.052 s | Trial #: 10
[14:29:59] Gesture: wrist_down   | Latency: 0.063 s | Avg: 0.057 s | Trial #: 11
[14:29:59] Gesture: wrist_up     | Latency: 0.047 s | Avg: 0.051 s | Trial #: 11
[14:30:01] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.056 s | Trial #: 12
[14:30:01] Gesture: wrist_up     | Latency: 0.063 s | Avg: 0.052 s | Trial #: 12
[14:30:09] Gesture: index        | Latency: 0.062 s | Avg: 0.057 s | Trial #: 18
[14:30:12] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 43
[14:30:17] Gesture: thumb        | Latency: 0.063 s | Avg: 0.057 s | Trial #: 8
[14:30:19] Gesture: wrist_down   | Latency: 0.046 s | Avg: 0.055 s | Trial #: 13
[14:30:20] Gesture: wrist_right  | Latency: 0.047 s | Avg: 0.057 s | Trial #: 18
[14:30:21] Gesture: ring         | Latency: 0.062 s | Avg: 0.057 s | Trial #: 44
[14:30:23] Gesture: wrist_right  | Latency: 0.063 s | Avg: 0.057 s | Trial #: 19
[14:30:24] Gesture: fist         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 7
[14:30:28] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.062 s | Trial #: 26
[14:30:30] Gesture: open         | Latency: 0.047 s | Avg: 0.052 s | Trial #: 39
[14:30:30] Gesture: ring         | Latency: 0.062 s | Avg: 0.057 s | Trial #: 45
[14:30:32] Gesture: relax        | Latency: 0.047 s | Avg: 0.052 s | Trial #: 20
[14:30:35] Gesture: ring         | Latency: 0.063 s | Avg: 0.057 s | Trial #: 46
[14:30:37] Gesture: relax        | Latency: 0.047 s | Avg: 0.052 s | Trial #: 21
[14:30:41] Gesture: little       | Latency: 0.062 s | Avg: 0.056 s | Trial #: 11
[14:30:42] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 47
[14:30:43] Gesture: wrist_left   | Latency: 0.078 s | Avg: 0.063 s | Trial #: 27
[14:30:44] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 48
[14:30:47] Gesture: wrist_up     | Latency: 0.062 s | Avg: 0.053 s | Trial #: 13
[14:30:48] Gesture: middle       | Latency: 0.047 s | Avg: 0.052 s | Trial #: 6
[14:30:48] Gesture: open         | Latency: 0.063 s | Avg: 0.053 s | Trial #: 40
[14:30:49] Gesture: index        | Latency: 0.047 s | Avg: 0.057 s | Trial #: 19
[14:30:51] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 49
[14:30:52] Gesture: open         | Latency: 0.063 s | Avg: 0.053 s | Trial #: 41
[14:30:57] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 50
[14:31:03] Gesture: open         | Latency: 0.063 s | Avg: 0.053 s | Trial #: 42
[14:31:05] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 51
[14:31:07] Gesture: little       | Latency: 0.063 s | Avg: 0.057 s | Trial #: 12
[14:31:11] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 52
[14:31:12] Gesture: wrist_down   | Latency: 0.062 s | Avg: 0.056 s | Trial #: 14
[14:31:13] Gesture: wrist_right  | Latency: 0.063 s | Avg: 0.058 s | Trial #: 20
[14:31:15] Gesture: index        | Latency: 0.063 s | Avg: 0.057 s | Trial #: 20
[14:31:16] Gesture: wrist_down   | Latency: 0.062 s | Avg: 0.056 s | Trial #: 15
[14:31:16] Gesture: index        | Latency: 0.062 s | Avg: 0.057 s | Trial #: 21
[14:31:18] Gesture: thumb        | Latency: 0.047 s | Avg: 0.056 s | Trial #: 9
[14:31:18] Gesture: wrist_down   | Latency: 0.062 s | Avg: 0.057 s | Trial #: 16
[14:31:19] Gesture: thumb        | Latency: 0.062 s | Avg: 0.056 s | Trial #: 10
[14:31:21] Gesture: index        | Latency: 0.063 s | Avg: 0.058 s | Trial #: 22
[14:31:23] Gesture: fist         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 8
[14:31:24] Gesture: wrist_down   | Latency: 0.062 s | Avg: 0.057 s | Trial #: 17
[14:31:25] Gesture: fist         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 9
[14:31:26] Gesture: ring         | Latency: 0.062 s | Avg: 0.058 s | Trial #: 53
[14:31:27] Gesture: open         | Latency: 0.062 s | Avg: 0.053 s | Trial #: 43
[14:31:30] Gesture: relax        | Latency: 0.047 s | Avg: 0.052 s | Trial #: 22
[14:31:31] Gesture: fist         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 10
[14:31:34] Gesture: little       | Latency: 0.063 s | Avg: 0.057 s | Trial #: 13
[14:31:35] Gesture: thumb        | Latency: 0.063 s | Avg: 0.057 s | Trial #: 11
[14:31:35] Gesture: ring         | Latency: 0.047 s | Avg: 0.058 s | Trial #: 54
[14:31:37] Gesture: middle       | Latency: 0.063 s | Avg: 0.053 s | Trial #: 7
[14:31:39] Gesture: index        | Latency: 0.047 s | Avg: 0.057 s | Trial #: 23
[14:31:41] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.056 s | Trial #: 18
[14:31:42] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.063 s | Trial #: 28
[14:31:43] Gesture: thumb        | Latency: 0.063 s | Avg: 0.057 s | Trial #: 12
[14:31:47] Gesture: relax        | Latency: 0.047 s | Avg: 0.052 s | Trial #: 23
[14:31:53] Gesture: open         | Latency: 0.047 s | Avg: 0.053 s | Trial #: 44
[14:31:59] Gesture: fist         | Latency: 0.063 s | Avg: 0.060 s | Trial #: 11
[14:32:02] Gesture: little       | Latency: 0.047 s | Avg: 0.057 s | Trial #: 14
[14:32:03] Gesture: ring         | Latency: 0.046 s | Avg: 0.057 s | Trial #: 55
[14:32:05] Gesture: middle       | Latency: 0.063 s | Avg: 0.055 s | Trial #: 8
[14:32:08] Gesture: index        | Latency: 0.047 s | Avg: 0.057 s | Trial #: 24
[14:32:09] Gesture: wrist_down   | Latency: 0.047 s | Avg: 0.056 s | Trial #: 19
[14:32:12] Gesture: thumb        | Latency: 0.062 s | Avg: 0.058 s | Trial #: 13
[14:32:14] Gesture: ring         | Latency: 0.047 s | Avg: 0.057 s | Trial #: 56
[14:32:18] Gesture: open         | Latency: 0.063 s | Avg: 0.054 s | Trial #: 45
[14:32:19] Gesture: ring         | Latency: 0.062 s | Avg: 0.057 s | Trial #: 57
[14:32:23] Gesture: open         | Latency: 0.062 s | Avg: 0.054 s | Trial #: 46
[14:32:24] Gesture: wrist_right  | Latency: 0.047 s | Avg: 0.057 s | Trial #: 21
[14:32:25] Gesture: wrist_left   | Latency: 0.062 s | Avg: 0.063 s | Trial #: 29
[14:32:27] Gesture: ring         | Latency: 0.063 s | Avg: 0.057 s | Trial #: 58
[14:32:31] Gesture: ok           | Latency: 0.047 s | Avg: 0.051 s | Trial #: 7
[14:32:31] Gesture: ring         | Latency: 0.063 s | Avg: 0.057 s | Trial #: 59
[14:32:39] Gesture: open         | Latency: 0.063 s | Avg: 0.054 s | Trial #: 47
[14:32:39] Gesture: ring         | Latency: 0.063 s | Avg: 0.058 s | Trial #: 60
[14:32:40] Gesture: index        | Latency: 0.062 s | Avg: 0.057 s | Trial #: 25
[14:32:40] Gesture: relax        | Latency: 0.046 s | Avg: 0.051 s | Trial #: 24
[14:32:41] Gesture: fist         | Latency: 0.047 s | Avg: 0.059 s | Trial #: 12
[14:32:44] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.057 s | Trial #: 22
[14:32:45] Gesture: fist         | Latency: 0.063 s | Avg: 0.059 s | Trial #: 13
[14:32:46] Gesture: wrist_right  | Latency: 0.062 s | Avg: 0.058 s | Trial #: 23
