emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,timestamp,label,gesture
-9,-6,9,-5,-2,18,-14,-9,1782731662.032345,1,fist
3,11,12,-97,20,50,28,-4,1782731662.032345,1,fist
9,1,-7,-8,-25,29,-9,21,1782731662.046113,1,fist
-13,-5,-10,-22,7,-4,5,-9,1782731662.046113,1,fist
6,0,-9,49,-36,-19,14,19,1782731662.059479,1,fist
-2,4,16,89,12,-14,6,-10,1782731662.059479,1,fist
-1,-3,0,-22,8,-2,5,-1,1782731662.059669,1,fist
-9,-5,1,-8,-10,-59,-29,-18,1782731662.059669,1,fist
-1,-15,-38,-35,-1,-29,-16,15,1782731662.075922,1,fist
3,8,-11,8,-10,31,-8,-7,1782731662.075922,1,fist
6,-1,-1,-31,8,-55,46,25,1782731662.09124,1,fist
4,-3,-6,23,-18,-3,8,14,1782731662.09124,1,fist
-29,-8,1,-32,-17,-29,-29,-72,1782731662.091506,1,fist
-20,-6,-51,22,-23,-14,-70,-22,1782731662.091506,1,fist
31,-11,46,-4,7,100,52,78,1782731662.1060328,1,fist
17,10,38,-49,28,-65,35,27,1782731662.1060328,1,fist
22,14,36,112,30,8,33,34,1782731662.1203861,1,fist
-6,5,0,7,2,75,-6,-28,1782731662.1203861,1,fist
-23,-9,-37,-21,-10,-62,-71,-42,1782731662.120528,1,fist
-8,1,15,-27,-41,-5,29,-24,1782731662.120528,1,fist
15,11,2,4,-7,22,0,46,1782731662.13619,1,fist
-4,-8,15,-5,3,-38,-15,-5,1782731662.13619,1,fist
4,5,-29,-8,-3,-62,49,-13,1782731662.1517792,1,fist
-3,-5,-15,17,9,48,18,13,1782731662.1517792,1,fist
-10,-9,-13,-36,-5,32,-33,-43,1782731662.151936,1,fist
8,1,12,22,25,62,74,61,1782731662.151936,1,fist
-4,6,36,4,22,71,5,-5,1782731662.165113,1,fist
10,3,11,40,53,28,-19,19,1782731662.165113,1,fist
6,10,8,-9,-3,27,16,-32,1782731662.18129,1,fist
10,-3,1,9,1,-83,-34,20,1782731662.18129,1,fist
-4,10,-28,-20,-44,14,-2,7,1782731662.181392,1,fist
-26,-16,-15,-38,-14,-65,-34,-54,1782731662.181392,1,fist
-2,-4,49,23,-10,-20,-13,9,1782731662.1961129,1,fist
-14,-11,-4,-8,-12,-28,-19,-21,1782731662.1961129,1,fist
-15,4,8,-6,-17,19,-38,-47,1782731662.210439,1,fist
31,19,-4,16,39,-1,39,50,1782731662.210439,1,fist
6,-5,-31,-32,-8,15,-30,40,1782731662.2106729,1,fist
-33,-10,-34,-56,-82,-99,-87,-74,1782731662.2106729,1,fist
9,-16,59,47,45,-28,76,-6,1782731662.226718,1,fist
11,8,-9,8,-4,-65,34,59,1782731662.226718,1,fist
-8,-2,10,-4,4,-128,-61,-65,1782731662.240303,1,fist
-25,-17,-20,-4,-19,20,-11,-9,1782731662.240303,1,fist
20,17,-44,-29,32,-8,-21,11,1782731662.240868,1,fist
25,14,-16,-20,-23,43,45,12,1782731662.240868,1,fist
-15,-19,87,78,-37,-105,-9,11,1782731662.256715,1,fist
-16,-1,18,12,79,-16,-19,-39,1782731662.256715,1,fist
34,30,30,14,-38,11,12,-14,1782731662.2695382,1,fist
-9,-17,-50,-24,-31,-60,15,25,1782731662.2695382,1,fist
6,4,-94,-122,39,-1,-34,0,1782731662.269759,1,fist
16,3,72,112,15,-108,49,28,1782731662.269759,1,fist
-38,-7,15,20,-29,-119,-88,-103,1782731662.286068,1,fist
14,7,-59,-15,22,-112,-109,40,1782731662.286068,1,fist
8,4,47,19,2,51,48,35,1782731662.3010309,1,fist
29,11,11,-7,29,72,50,30,1782731662.3010309,1,fist
0,-2,-4,-8,-18,-82,24,27,1782731662.3011541,1,fist
-47,-13,-24,-31,-67,-128,-127,-89,1782731662.3011541,1,fist
-6,-26,-28,3,16,71,23,0,1782731662.31626,1,fist
-5,-1,15,0,8,-14,-53,-15,1782731662.31626,1,fist
18,6,-4,28,-41,-102,38,53,1782731662.3308952,1,fist
-32,-13,-6,-17,-14,-47,-95,-97,1782731662.3308952,1,fist
35,22,-10,-5,27,37,117,74,1782731662.3311749,1,fist
-21,-12,8,-12,-29,-128,-73,-47,1782731662.3311749,1,fist
-3,-5,-45,-26,46,103,25,33,1782731662.373943,1,fist
-16,-19,22,17,8,20,5,-11,1782731662.373943,1,fist
-9,3,-12,-4,2,60,6,-10,1782731662.374309,1,fist
8,0,-8,5,-21,-64,-24,5,1782731662.374309,1,fist
-19,-27,-63,-38,-45,-39,3,-29,1782731662.375489,1,fist
-11,-7,25,31,57,127,-15,24,1782731662.375489,1,fist
8,7,-5,-13,-24,36,106,37,1782731662.377523,1,fist
6,5,28,0,19,105,55,16,1782731662.377523,1,fist
-20,-4,-10,28,0,-88,-89,-41,1782731662.406236,1,fist
12,2,35,24,8,108,51,6,1782731662.406236,1,fist
-29,-15,-35,-18,-23,-114,-57,-54,1782731662.406629,1,fist
40,24,23,18,43,127,89,63,1782731662.406629,1,fist
-6,-1,18,-20,-7,-40,-6,-33,1782731662.4070349,1,fist
19,6,-14,-3,16,-23,34,36,1782731662.4070349,1,fist
-1,13,23,28,35,-93,-52,-34,1782731662.4502358,1,fist
-21,-10,-67,-84,-57,-76,-22,-59,1782731662.4502358,1,fist
22,7,57,49,45,58,26,67,1782731662.4509912,1,fist
-4,5,12,-5,-40,33,43,-7,1782731662.4509912,1,fist
-5,-15,-45,-18,9,60,23,-3,1782731662.451244,1,fist
0,4,2,9,16,-100,-20,-11,1782731662.451244,1,fist
-10,-8,35,23,53,118,35,33,1782731662.451364,1,fist
-2,-3,-13,-13,-2,-113,-12,-10,1782731662.451364,1,fist
-13,-9,-1,-20,17,23,-57,-73,1782731662.465191,1,fist
5,-4,3,-2,-43,28,50,61,1782731662.465191,1,fist
2,1,-27,10,-9,-4,12,-15,1782731662.481973,1,fist
13,7,10,13,51,66,13,24,1782731662.481973,1,fist
-3,-2,-16,-29,-14,-88,-53,-12,1782731662.482081,1,fist
-7,-6,9,4,-21,-43,-15,-56,1782731662.482081,1,fist
-17,-1,-7,-24,-40,-78,-51,-42,1782731662.4962199,1,fist
24,5,8,20,22,4,62,92,1782731662.4962199,1,fist
29,14,-27,-37,20,65,78,68,1782731662.511202,1,fist
-6,0,20,43,-4,-29,-47,-48,1782731662.511202,1,fist
-1,5,34,-15,-29,-128,-36,6,1782731662.511442,1,fist
-12,-3,13,6,2,-8,-10,-28,1782731662.511442,1,fist
-3,-13,-65,-37,40,33,-24,-13,1782731662.525583,1,fist
-2,1,20,22,-40,-128,-42,-16,1782731662.525583,1,fist
23,19,9,1,63,127,83,54,1782731662.541408,1,fist
-3,-5,-5,5,21,-81,-23,-17,1782731662.541408,1,fist
-7,-4,8,0,-31,-27,-36,0,1782731662.541687,1,fist
5,3,-2,-18,20,72,46,23,1782731662.541687,1,fist
-22,-15,-21,-7,-14,-24,-80,-91,1782731662.557129,1,fist
13,3,20,5,-14,-45,27,73,1782731662.557129,1,fist
-3,1,0,17,1,2,-9,-12,1782731662.569637,1,fist
-14,-7,-10,-17,35,-99,-29,1,1782731662.569637,1,fist
8,5,-8,0,21,0,-32,-34,1782731662.570632,1,fist
13,-4,-27,-15,-9,-13,60,42,1782731662.570632,1,fist
-11,-2,26,16,-24,-55,-26,-11,1782731662.584151,1,fist
-5,-3,-33,-34,16,-7,-16,-50,1782731662.584151,1,fist
-7,-6,34,26,-24,-47,-14,22,1782731662.6009102,1,fist
-18,-11,-4,13,-35,-71,-57,-30,1782731662.6009102,1,fist
19,-2,-66,-12,84,55,89,19,1782731662.600961,1,fist
0,13,35,7,0,-67,15,-26,1782731662.600961,1,fist
-7,1,1,-8,-42,-128,-17,2,1782731662.616247,1,fist
-4,-22,-36,-9,74,61,-11,-10,1782731662.616247,1,fist
-14,-2,14,26,-38,-19,19,2,1782731662.631129,1,fist
-4,5,-11,-7,-3,-65,-50,-8,1782731662.631129,1,fist
10,-7,-12,0,-21,-4,50,26,1782731662.6312761,1,fist
-12,5,-2,-7,-18,72,-28,-67,1782731662.6312761,1,fist
-3,6,2,-22,-44,-87,5,5,1782731662.6459599,1,fist
-20,-23,-6,3,-11,-50,-51,-3,1782731662.6459599,1,fist
3,10,-5,-15,-11,-97,-32,-29,1782731662.66179,1,fist
26,11,-13,-10,-62,62,79,34,1782731662.66179,1,fist
-5,-5,47,39,33,-109,-35,-35,1782731662.661875,1,fist
-6,-1,-18,-29,-4,24,4,5,1782731662.661875,1,fist
-13,-17,11,15,15,-18,-28,-20,1782731662.6750982,1,fist
-23,2,3,13,47,-14,-38,-60,1782731662.6750982,1,fist
24,0,15,-2,-17,-1,67,65,1782731662.689779,1,fist
7,0,-10,5,36,67,39,8,1782731662.689779,1,fist
14,13,-10,-17,-10,48,5,24,1782731662.6907089,1,fist
1,-4,20,2,-11,-128,-28,12,1782731662.6907089,1,fist
4,10,4,9,25,54,16,7,1782731662.705943,1,fist
16,14,-44,-30,8,33,23,-8,1782731662.705943,1,fist
8,-3,47,49,21,95,44,56,1782731662.721059,1,fist
-14,0,-16,-11,-3,-64,-37,4,1782731662.721059,1,fist
-18,-11,-17,-16,-38,-57,-11,-17,1782731662.721201,1,fist
10,-8,-3,9,16,-21,1,26,1782731662.721201,1,fist
-10,0,-23,-28,-4,89,7,-45,1782731662.735373,1,fist
4,1,55,45,-47,-114,-3,-9,1782731662.735373,1,fist
-19,-6,-1,3,-18,30,-61,-67,1782731662.751483,1,fist
10,10,0,-9,21,28,6,28,1782731662.751483,1,fist
4,-2,5,15,0,-27,14,33,1782731662.751512,1,fist
-3,2,-13,-1,38,127,12,-60,1782731662.751512,1,fist
-9,-4,-13,-27,-33,-128,-47,6,1782731662.7652311,1,fist
4,2,34,11,-43,127,65,5,1782731662.7652311,1,fist
-4,-7,-47,-19,41,-73,-56,-7,1782731662.779139,1,fist
-1,-5,0,-14,1,-50,36,14,1782731662.779139,1,fist
15,5,18,20,-10,-15,22,43,1782731662.796628,1,fist
-3,-7,-34,-21,37,75,20,-8,1782731662.796628,1,fist
-7,-5,17,25,-2,-32,-19,17,1782731662.796876,1,fist
4,3,-9,-5,24,-1,6,1,1782731662.796876,1,fist
-5,1,-15,-25,-25,-22,4,3,1782731662.810577,1,fist
-3,-11,10,37,-17,-21,9,12,1782731662.810577,1,fist
-1,3,-29,-51,-19,1,1,-33,1782731662.8106198,1,fist
-18,-3,30,39,-16,-25,-35,54,1782731662.8106198,1,fist
15,-2,-33,-27,52,-41,39,17,1782731662.825705,1,fist
-7,-1,33,36,-25,-1,-35,-10,1782731662.825705,1,fist
12,3,-20,-11,-7,92,32,57,1782731662.840592,1,fist
7,2,-20,-21,7,29,6,-22,1782731662.840592,1,fist
-34,-14,7,6,-16,-107,-75,-70,1782731662.8558102,1,fist
3,-5,-15,-17,-23,20,-13,43,1782731662.8558102,1,fist
-1,-2,17,1,-77,4,43,-6,1782731662.8564239,1,fist
0,3,-18,-18,40,-23,-5,-21,1782731662.8564239,1,fist
27,9,45,36,37,88,11,35,1782731662.878379,1,fist
0,6,-27,-36,-41,-128,-9,-36,1782731662.878379,1,fist
8,5,66,48,1,-1,33,-2,1782731662.878499,1,fist
7,-1,-23,-21,24,40,22,-47,1782731662.878499,1,fist
-6,4,-18,-25,-64,-17,1,-3,1782731662.884487,1,fist
-13,-12,30,37,16,-37,-35,-20,1782731662.884487,1,fist
10,8,-19,-23,12,-114,3,45,1782731662.898856,1,fist
-10,-6,46,14,-52,-15,-12,-27,1782731662.898856,1,fist
-5,-2,1,17,11,-63,-42,-9,1782731662.914604,1,fist
12,14,-5,-25,6,110,47,33,1782731662.914604,1,fist
-16,-7,32,16,-36,55,-16,-59,1782731662.9155,1,fist
2,-2,-24,-10,37,-2,30,48,1782731662.9155,1,fist
-6,-8,-7,4,-16,-66,-29,-1,1782731662.929779,1,fist
-13,-2,19,4,-12,-92,-26,-21,1782731662.929779,1,fist
0,0,-15,-11,10,44,-9,-49,1782731662.930959,1,fist
5,2,-10,-18,-5,104,36,88,1782731662.930959,1,fist
14,9,30,13,8,34,19,13,1782731662.944761,1,fist
1,-5,-12,4,18,-45,-23,-16,1782731662.944761,1,fist
-1,-3,-6,-4,10,-3,40,7,1782731662.959427,1,fist
-4,-9,-21,-21,-24,-25,-22,-32,1782731662.959427,1,fist
-2,-5,-39,-30,-29,59,9,-7,1782731662.974981,1,fist
-1,-1,-11,-7,14,-73,-11,0,1782731662.974981,1,fist
-13,-2,51,40,-26,40,-34,-5,1782731662.975811,1,fist
11,5,-14,2,13,10,11,8,1782731662.975811,1,fist
-11,0,3,-2,0,10,-18,-64,1782731662.9900339,1,fist
5,-3,-28,-41,6,-35,24,20,1782731662.9900339,1,fist
7,-11,-27,9,-13,-65,0,18,1782731662.991671,1,fist
1,8,15,16,23,-2,-17,-10,1782731662.991671,1,fist
1,1,10,-1,2,7,26,23,1782731663.005036,1,fist
-1,0,-4,1,36,20,7,-18,1782731663.005036,1,fist
-15,-3,-26,-13,51,-65,-62,-50,1782731663.0198221,1,fist
14,5,29,37,-39,62,73,28,1782731663.0198221,1,fist
-3,2,9,9,-9,-79,-31,-2,1782731663.0341702,1,fist
5,1,6,-1,-14,-29,23,-1,1782731663.0341702,1,fist
7,5,-12,-24,3,-9,10,18,1782731663.0355258,1,fist
-10,-7,-11,1,-11,-128,-45,-22,1782731663.0355258,1,fist
11,7,-9,-16,33,127,55,39,1782731663.049437,1,fist
-13,-1,47,10,-21,-94,-16,-10,1782731663.049437,1,fist
-8,-3,24,26,-24,-104,-30,-46,1782731663.0511308,1,fist
11,2,-7,-21,-6,2,27,51,1782731663.0511308,1,fist
-2,-4,-11,-9,-26,-73,-17,-2,1782731663.064438,1,fist
9,9,11,10,15,-41,9,25,1782731663.064438,1,fist
-7,-2,-14,-13,14,88,7,-7,1782731663.079115,1,fist
-12,-9,-9,-20,11,-82,-49,-25,1782731663.079115,1,fist
-1,-6,-13,3,39,-26,6,9,1782731663.094891,1,fist
-11,4,-14,-8,-38,-18,-22,-57,1782731663.094891,1,fist
13,-10,-22,19,55,19,34,92,1782731663.095798,1,fist
9,6,12,14,-31,-93,-15,4,1782731663.095798,1,fist
-15,-11,-17,-11,-20,-48,2,-12,1782731663.109531,1,fist
-2,-3,-10,-10,2,47,22,-2,1782731663.109531,1,fist
-20,-5,0,-7,-6,-37,-38,-52,1782731663.125868,1,fist
-13,-7,-9,-2,-3,61,-10,-33,1782731663.125868,1,fist
18,5,-5,5,16,-18,28,44,1782731663.125964,1,fist
-2,-1,18,7,-1,68,-3,1,1782731663.125964,1,fist
14,8,-4,-21,-17,3,-4,24,1782731663.141672,1,fist
3,4,-8,1,5,-46,31,-16,1782731663.141672,1,fist
-4,5,18,21,31,25,-20,8,1782731663.156665,1,fist
10,0,-25,-20,5,36,10,-1,1782731663.156665,1,fist
-22,-13,-12,-3,5,3,-34,-51,1782731663.156724,1,fist
15,4,22,0,-34,-27,10,28,1782731663.156724,1,fist
-4,2,-1,0,35,105,27,-13,1782731663.169941,1,fist
-3,-10,-23,7,-37,-98,-26,-5,1782731663.169941,1,fist
-9,1,-7,-14,-20,-27,8,-1,1782731663.183949,1,fist
-9,-8,-27,-34,31,1,-57,-43,1782731663.183949,1,fist
5,3,25,35,-21,38,22,10,1782731663.185719,1,fist
4,1,2,15,15,-14,13,9,1782731663.185719,1,fist
-8,-3,27,-9,9,-70,14,-29,1782731663.199984,1,fist
-10,-2,-11,-6,-4,-24,9,15,1782731663.199984,1,fist
10,2,-25,-43,-89,-15,19,13,1782731663.2171829,1,fist
-15,-12,23,36,46,36,-36,3,1782731663.2171829,1,fist
2,5,-22,-11,-5,83,21,9,1782731663.217219,1,fist
-8,-6,-18,-17,-41,-63,-14,4,1782731663.217219,1,fist
11,4,25,19,40,22,-25,32,1782731663.232048,1,fist
3,6,-20,-23,-6,-23,-22,-12,1782731663.232048,1,fist
-9,3,38,46,33,63,14,-51,1782731663.245874,1,fist
1,-6,-7,-8,-2,-90,5,-20,1782731663.245874,1,fist
-18,-7,-4,1,47,46,-32,-54,1782731663.246162,1,fist
14,4,-15,-20,-18,-28,43,72,1782731663.246162,1,fist
-17,-7,-12,-28,-49,-128,-65,-25,1782731663.262058,1,fist
8,4,30,44,62,127,13,24,1782731663.262058,1,fist
-6,-3,-13,-14,-20,-118,-32,-14,1782731663.2763,1,fist
2,5,-2,2,-6,-69,24,7,1782731663.2763,1,fist
15,0,9,11,11,-7,-23,40,1782731663.2764192,1,fist
-3,-1,-9,-5,-2,1,16,-12,1782731663.2764192,1,fist
-1,-8,4,-11,-4,-128,-41,25,1782731663.2902641,1,fist
-19,-7,22,17,-13,-5,-20,-32,1782731663.2902641,1,fist
32,20,-10,0,-37,69,93,25,1782731663.305366,1,fist
3,0,-9,-10,-5,-5,-15,8,1782731663.305366,1,fist
-7,2,10,11,22,-32,-3,-12,1782731663.305994,1,fist
7,5,14,8,-8,-38,17,-13,1782731663.305994,1,fist
1,1,-8,-15,23,-47,10,36,1782731663.319405,1,fist
-4,4,21,20,-8,31,-9,-52,1782731663.319405,1,fist
22,8,-4,2,6,38,38,61,1782731663.334768,1,fist
-3,-3,-3,-1,21,81,12,19,1782731663.334768,1,fist
-10,-4,8,-3,-40,-128,-69,-53,1782731663.334862,1,fist
-9,-8,-1,2,20,125,16,18,1782731663.334862,1,fist
-2,-4,-23,-16,-24,-30,60,0,1782731663.3501692,1,fist
10,-1,-12,1,3,-51,-1,13,1782731663.3501692,1,fist
2,2,4,-14,-1,-6,-8,-31,1782731663.364962,1,fist
-11,-7,-2,19,-1,-109,-44,-13,1782731663.364962,1,fist
2,0,16,21,12,25,31,-10,1782731663.3664598,1,fist
-7,-1,9,-1,10,45,-8,-1,1782731663.3664598,1,fist
-1,2,4,-10,13,69,35,23,1782731663.3790321,1,fist
-4,-5,-2,-5,8,-1,11,14,1782731663.3790321,1,fist
-2,-1,0,2,-8,-31,-38,-18,1782731663.395216,1,fist
-1,2,6,1,-2,-18,9,-14,1782731663.395216,1,fist
-6,-8,-39,-33,10,1,-34,13,1782731663.395316,1,fist
5,1,16,12,0,82,32,43,1782731663.395316,1,fist
3,1,14,6,-13,-55,-2,-28,1782731663.4102972,1,fist
-9,-3,3,11,11,54,-6,-3,1782731663.4102972,1,fist
26,11,-26,-29,9,-5,26,55,1782731663.424784,1,fist
-2,5,21,20,8,-24,-7,-22,1782731663.424784,1,fist
-16,-11,-17,-15,-26,-69,-67,-34,1782731663.42543,1,fist
1,0,6,-12,37,46,6,-10,1782731663.42543,1,fist
3,6,22,40,48,42,23,14,1782731663.439923,1,fist
10,6,-15,-27,19,-23,1,-21,1782731663.439923,1,fist
-12,-8,-14,-13,12,6,-6,3,1782731663.455497,1,fist
-5,6,42,30,7,9,-39,-24,1782731663.455497,1,fist
-5,-9,-9,11,17,-22,-7,42,1782731663.455818,1,fist
3,3,-6,-13,-24,-18,10,-20,1782731663.455818,1,fist
-4,-3,-1,-2,15,-15,-9,-4,1782731663.469727,1,fist
17,9,-5,-15,-4,-21,9,59,1782731663.469727,1,fist
1,-3,15,16,-40,-49,-11,-39,1782731663.4846132,1,fist
-16,-14,-40,-29,-42,-23,-45,9,1782731663.4846132,1,fist
2,1,-8,-9,-10,-30,39,9,1782731663.4853609,1,fist
-8,-4,-8,11,-45,-97,-24,-32,1782731663.4853609,1,fist
-10,-6,23,22,2,64,14,9,1782731663.499302,1,fist
2,3,-3,-2,-4,-48,-17,-27,1782731663.499302,1,fist
-2,-2,-20,-20,-16,-3,-11,-19,1782731663.51538,1,fist
-12,-13,26,5,-14,-21,-21,-37,1782731663.51538,1,fist
8,3,-25,-29,-8,-45,0,21,1782731663.515487,1,fist
-5,-8,13,17,-3,-5,9,6,1782731663.515487,1,fist
0,4,-3,6,34,93,30,-15,1782731663.530248,1,fist
14,6,-9,5,41,0,55,64,1782731663.530248,1,fist
-10,-4,3,9,-31,-43,-21,-25,1782731663.544707,1,fist
-3,1,-3,-11,3,20,-1,-12,1782731663.544707,1,fist
7,5,10,1,-5,11,-41,-6,1782731663.545624,1,fist
-13,-10,-14,-17,15,-41,-28,10,1782731663.545624,1,fist
-2,-5,-5,-2,-2,93,7,-20,1782731663.560232,1,fist
3,0,-15,3,14,53,79,38,1782731663.560232,1,fist
-2,1,3,10,-32,-69,-17,26,1782731663.576195,1,fist
8,6,-13,-17,0,80,23,-41,1782731663.576195,1,fist
-7,-3,31,14,35,-69,-40,5,1782731663.576294,1,fist
2,1,-19,-19,-3,-30,5,13,1782731663.576294,1,fist
-6,0,-6,-3,-10,-52,-8,-19,1782731663.591857,1,fist
4,-5,26,14,-30,12,14,7,1782731663.591857,1,fist
13,11,0,7,36,64,44,16,1782731663.605768,1,fist
-4,1,1,-14,-23,-14,-13,-46,1782731663.605768,1,fist
-5,2,22,7,11,-57,-28,-17,1782731663.6061199,1,fist
-2,-5,-27,-19,-17,34,7,13,1782731663.6061199,1,fist
-10,-4,-11,-10,-4,-67,-24,-25,1782731663.636105,1,fist
6,-9,-16,9,9,37,31,36,1782731663.636105,1,fist
0,-2,41,14,-11,16,-22,5,1782731663.636457,1,fist
-2,2,0,1,-12,-78,-34,-4,1782731663.636457,1,fist
3,-4,-14,-4,12,105,86,-4,1782731663.636864,1,fist
10,7,14,-1,16,37,-4,9,1782731663.636864,1,fist
-7,-9,-42,-27,0,-77,-19,-23,1782731663.650372,1,fist
0,-2,13,35,-14,95,39,18,1782731663.650372,1,fist
-3,-1,-3,-7,-16,-92,-47,-34,1782731663.6664221,1,fist
-1,-8,-45,-20,12,-74,-56,25,1782731663.6664221,1,fist
-10,-4,39,17,5,-3,58,14,1782731663.666712,1,fist
7,1,0,1,30,-66,-7,-9,1782731663.666712,1,fist
6,3,-5,-6,-22,-88,-18,5,1782731663.708765,1,fist
-3,4,1,10,42,47,9,-35,1782731663.708765,1,fist
4,-3,-22,-17,-48,25,-10,25,1782731663.709305,1,fist
-7,-4,2,-10,-3,-94,-25,-8,1782731663.709305,1,fist
11,11,3,3,-9,20,20,23,1782731663.71101,1,fist
-10,-7,32,24,13,-84,-6,-31,1782731663.71101,1,fist
-3,-2,1,-1,-15,102,-2,-25,1782731663.71292,1,fist
